q,lam,eps_star,eps,seed,phi_func,rho_func,act_child,phi_maxangle,has_parent,rec
0.1,0.2,0.024275510464376558,0.007481995981074599,13,46.730899810791016,0.9890468716621399,0.6196917295455933,46.730899810791016,1,0.09631714224815369
0.1,0.2,0.024275510464376558,0.007481995981074599,14,44.84896469116211,0.993223249912262,0.6009936332702637,44.84896469116211,1,0.08757949620485306
0.1,0.2,0.024275510464376558,0.007481995981074599,15,47.05270004272461,0.9950452446937561,0.6224937438964844,47.05270004272461,1,0.09952352195978165
0.1,0.2,0.024275510464376558,0.009224154349786462,0,47.36221694946289,0.9815455675125122,0.6188347339630127,47.36221694946289,1,0.10347747802734375
0.1,0.2,0.024275510464376558,0.009224154349786462,1,45.915409088134766,0.990700364112854,0.6109275221824646,45.915409088134766,1,0.09340931475162506
0.1,0.2,0.024275510464376558,0.009224154349786462,2,65.01583862304688,0.9895319938659668,0.7855787873268127,65.01583862304688,1,0.09593987464904785
0.1,0.2,0.024275510464376558,0.009224154349786462,3,45.76982879638672,0.9928907752037048,0.611518383026123,45.76982879638672,1,0.0965052917599678
0.1,0.2,0.024275510464376558,0.009224154349786462,4,47.068477630615234,0.9768993854522705,0.6079084873199463,47.068477630615234,1,0.09412844479084015
0.1,0.2,0.024275510464376558,0.009224154349786462,5,46.196109771728516,0.9876329898834229,0.6125614047050476,46.196109771728516,1,0.09407760947942734
0.1,0.2,0.024275510464376558,0.009224154349786462,6,47.23341751098633,0.9903815984725952,0.6268583536148071,47.23341751098633,1,0.09687133133411407
0.1,0.2,0.024275510464376558,0.009224154349786462,7,47.3963508605957,0.9839220643043518,0.6126039624214172,47.3963508605957,1,0.17026831209659576
0.1,0.2,0.024275510464376558,0.009224154349786462,8,49.97346878051758,0.9944571852684021,0.6528375148773193,49.97346878051758,1,0.09494403004646301
0.1,0.2,0.024275510464376558,0.009224154349786462,9,65.30640411376953,0.9884242415428162,0.7898881435394287,65.30640411376953,1,0.15705907344818115
0.1,0.2,0.024275510464376558,0.009224154349786462,10,62.18935012817383,0.9941418766975403,0.7670964002609253,62.18935012817383,1,0.09612302482128143
0.1,0.2,0.024275510464376558,0.009224154349786462,11,73.51500701904297,0.9903872609138489,0.8435876369476318,73.51500701904297,1,0.15434814989566803
0.1,0.2,0.024275510464376558,0.009224154349786462,12,60.47683334350586,0.9908474683761597,0.7531946897506714,60.47683334350586,1,0.09905263781547546
0.1,0.2,0.024275510464376558,0.009224154349786462,13,47.07310104370117,0.989133358001709,0.6228694915771484,47.07310104370117,1,0.09619469940662384
0.1,0.2,0.024275510464376558,0.009224154349786462,14,44.862178802490234,0.9928036332130432,0.6008714437484741,44.862178802490234,1,0.08812955021858215
0.1,0.2,0.024275510464376558,0.009224154349786462,15,47.3785514831543,0.9951491951942444,0.6266852617263794,47.3785514831543,1,0.09615510702133179
0.1,0.2,0.024275510464376558,0.01137196861424459,0,48.75955581665039,0.9817154407501221,0.629814863204956,48.75955581665039,1,0.10516242682933807
0.1,0.2,0.024275510464376558,0.01137196861424459,1,46.178619384765625,0.9905273914337158,0.6147722601890564,46.178619384765625,1,0.09725827723741531
0.1,0.2,0.024275510464376558,0.01137196861424459,2,67.97608184814453,0.9889569282531738,0.8097066879272461,67.97608184814453,1,0.09378088265657425
0.1,0.2,0.024275510464376558,0.01137196861424459,3,46.41059112548828,0.9930821061134338,0.6172538995742798,46.41059112548828,1,0.09494203329086304
0.1,0.2,0.024275510464376558,0.01137196861424459,4,73.89447784423828,0.9708459377288818,0.8252031207084656,73.89447784423828,1,0.09266768395900726
0.1,0.2,0.024275510464376558,0.01137196861424459,5,46.67560958862305,0.9873819351196289,0.6147007942199707,46.67560958862305,1,0.09845852851867676
0.1,0.2,0.024275510464376558,0.01137196861424459,6,47.92604064941406,0.9906144142150879,0.6310642957687378,47.92604064941406,1,0.09448611736297607
0.1,0.2,0.024275510464376558,0.01137196861424459,7,72.19312286376953,0.9763430953025818,0.8246654272079468,72.19312286376953,1,0.17345668375492096
0.1,0.2,0.024275510464376558,0.01137196861424459,8,55.185874938964844,0.9953595399856567,0.7107592821121216,55.185874938964844,1,0.15176346898078918
0.1,0.2,0.024275510464376558,0.01137196861424459,9,69.81604766845703,0.9877415895462036,0.8207469582557678,69.81604766845703,1,0.09740118682384491
0.1,0.2,0.024275510464376558,0.01137196861424459,10,60.299320220947266,0.9938049912452698,0.7525107264518738,60.299320220947266,1,0.09771665185689926
0.1,0.2,0.024275510464376558,0.01137196861424459,11,76.24671173095703,0.9879566431045532,0.8546181917190552,76.24671173095703,1,0.08660385757684708
0.1,0.2,0.024275510464376558,0.01137196861424459,12,61.96955490112305,0.9911413788795471,0.7665191292762756,61.96955490112305,1,0.09792907536029816
0.1,0.2,0.024275510464376558,0.01137196861424459,13,47.41272735595703,0.9898484349250793,0.6267501711845398,47.41272735595703,1,0.1726265549659729
0.1,0.2,0.024275510464376558,0.01137196861424459,14,45.35287857055664,0.9927572011947632,0.6073721647262573,45.35287857055664,1,0.16441231966018677
0.1,0.2,0.024275510464376558,0.01137196861424459,15,48.289310455322266,0.9949020147323608,0.6345428228378296,48.289310455322266,1,0.15938086807727814
