gamma,eps,seed,child_latent_angle_deg,top_1_rho,top_1_phi_deg,top_2_rho,top_2_phi_deg,top_3_rho,top_3_phi_deg,top_4_rho,top_4_phi_deg,top_5_rho,top_5_phi_deg
10.0,0.005,1,46.36270523071289,0.9920055866241455,46.36270523071289,0.9851348400115967,-1.5602352619171143,0.08798148483037949,38.98080062866211,0.05602850019931793,168.74708557128906,0.055922459810972214,-3.9050028324127197
10.0,0.005,2,46.327735900878906,0.9917716383934021,46.327735900878906,0.9861738681793213,-1.5482932329177856,0.07460551708936691,1.4819366931915283,0.05998947098851204,29.429256439208984,0.05604484677314758,63.26052474975586
10.0,0.005,3,83.85436248779297,0.9798095226287842,83.85436248779297,0.970495879650116,-2.3061230182647705,0.08504807204008102,39.119449615478516,0.07797569036483765,-6.862386226654053,0.06149691343307495,-7.1622114181518555
10.0,0.005,4,46.45730209350586,0.9921279549598694,46.45730209350586,0.9846830368041992,-1.5886479616165161,0.06798753142356873,1.1809372901916504,0.05715862289071083,66.14369201660156,0.056138183921575546,-6.029317855834961
10.0,0.005,5,46.32139587402344,0.9916475415229797,46.32139587402344,0.985435962677002,-1.6454026699066162,0.05990700423717499,28.489185333251953,0.05755450949072838,-4.987758159637451,0.05467613786458969,-12.931151390075684
10.0,0.005,6,46.392601013183594,0.9916592240333557,46.392601013183594,0.9837855696678162,-1.581661343574524,0.057686928659677505,-5.949223041534424,0.05447123199701309,56.728553771972656,0.054001227021217346,-21.573328018188477
10.0,0.005,7,84.09166717529297,0.9804359674453735,84.09166717529297,0.971155047416687,-2.176547050476074,0.08528875559568405,42.553077697753906,0.07889353483915329,-5.420712947845459,0.06085360795259476,71.4334716796875
10.0,0.01,0,47.00190353393555,0.991718053817749,47.00190353393555,0.983163058757782,-1.6073235273361206,0.21670477092266083,143.30938720703125,0.12003505975008011,-45.2705078125,0.08145013451576233,36.10069274902344
10.0,0.01,1,46.679683685302734,0.9915255904197693,46.679683685302734,0.9844180345535278,-1.8567837476730347,0.07998950779438019,39.446468353271484,0.07532566040754318,1.293034315109253,0.05835757032036781,168.43833923339844
10.0,0.01,2,46.843502044677734,0.9913492202758789,46.843502044677734,0.983361542224884,-2.051624298095703,0.08315958082675934,40.260704040527344,0.0694832056760788,0.41284453868865967,0.05489421635866165,61.02521514892578
10.0,0.01,3,46.95819854736328,0.9912709593772888,46.95819854736328,0.9829949140548706,-2.025988817214966,0.08236273378133774,37.7804069519043,0.06388428807258606,-7.76246976852417,0.05876879021525383,159.85443115234375
10.0,0.01,4,46.86455535888672,0.9910235404968262,46.86455154418945,0.9830771088600159,-1.99177086353302,0.08153193444013596,41.94575881958008,0.06557481735944748,166.29107666015625,0.05982184410095215,-6.377858638763428
10.0,0.01,5,46.831443786621094,0.9915328621864319,46.83143997192383,0.9833166003227234,-1.9988977909088135,0.08696746826171875,39.244571685791016,0.05757541209459305,169.9259033203125,0.0567597895860672,62.2973518371582
10.0,0.01,6,46.999080657958984,0.9912267923355103,46.99907684326172,0.9840137362480164,-1.8696584701538086,0.06912627071142197,-0.12629453837871552,0.06286323815584183,164.3538360595703,0.053627822548151016,-12.331679344177246
10.0,0.01,7,46.739158630371094,0.9911124110221863,46.739158630371094,0.984289288520813,-1.4376752376556396,0.1567271649837494,-159.23179626464844,0.055865880101919174,56.72809600830078,0.05406254157423973,168.15213012695312
10.0,0.02,0,68.39918518066406,0.9894914031028748,68.39918518066406,0.9773170948028564,-0.033017467707395554,0.08513909578323364,-3.6406126022338867,0.06312181800603867,168.25735473632812,0.06047549098730087,159.43643188476562
10.0,0.02,1,67.2509994506836,0.9907754063606262,67.2509994506836,0.9777811169624329,-0.12161243706941605,0.08143318444490433,39.69611740112305,0.0785091295838356,-5.316163539886475,0.06621135026216507,-9.93313980102539
10.0,0.02,2,65.60355377197266,0.9912403225898743,65.60355377197266,0.9788074493408203,-0.4332059621810913,0.11472317576408386,-121.96581268310547,0.08206886053085327,-1.6272902488708496,0.05633344501256943,166.12881469726562
10.0,0.02,3,69.0938949584961,0.9887747764587402,69.0938949584961,0.9772907495498657,-0.14614270627498627,0.08316878229379654,42.17962646484375,0.08011084794998169,-6.508771896362305,0.0633997842669487,170.07473754882812
10.0,0.02,4,69.06558990478516,0.9888098239898682,69.06558990478516,0.9755890369415283,0.053787924349308014,0.07050119340419769,166.8949432373047,0.0626300722360611,-27.046098709106445,0.05883704870939255,159.7627410888672
10.0,0.02,5,66.84420776367188,0.9914687275886536,66.84420776367188,0.9792045950889587,-0.13099664449691772,0.16829834878444672,-42.76820755004883,0.08446657657623291,39.89585494995117,0.07746150344610214,-3.322134256362915
10.0,0.02,6,84.30677032470703,0.9817163944244385,84.30677032470703,0.970353364944458,-2.1813626289367676,0.08513196557760239,39.70601272583008,0.0809764713048935,-3.078101634979248,0.06649424880743027,-10.559896469116211
10.0,0.02,7,67.06863403320312,0.9900351762771606,67.06863403320312,0.9788839817047119,-0.4567965567111969,0.08100154250860214,-5.975054740905762,0.0661010667681694,165.53929138183594,0.06253530085086823,-8.710836410522461
10.0,0.03,0,73.55279541015625,0.9879507422447205,73.55279541015625,0.9763544201850891,0.5621981620788574,0.08242761343717575,38.649742126464844,0.06753789633512497,169.19398498535156,0.0640631765127182,-11.95073413848877
10.0,0.03,1,73.39759063720703,0.9884438514709473,73.39759826660156,0.9763668775558472,0.6376943588256836,0.08254266530275345,38.887081146240234,0.07950498163700104,-5.187705993652344,0.05881791189312935,159.50160217285156
10.0,0.03,2,74.46588134765625,0.9864400029182434,74.46587371826172,0.9769763946533203,0.767497181892395,0.08776485919952393,38.499996185302734,0.0805082693696022,-6.544654846191406,0.06317314505577087,-26.2858943939209
10.0,0.03,3,72.33140563964844,0.9892881512641907,72.33141326904297,0.9760020971298218,0.3852344751358032,0.166473388671875,120.6961898803711,0.11021694540977478,50.60883712768555,0.07886608690023422,-3.681305170059204
10.0,0.03,4,85.23956298828125,0.982056200504303,85.23956298828125,0.9730109572410583,-1.4759465456008911,0.0883466824889183,39.1655387878418,0.06893376260995865,165.6111602783203,0.060371506959199905,-6.676393032073975
10.0,0.03,5,73.5766830444336,0.9870266318321228,73.5766830444336,0.9766179919242859,0.6391761898994446,0.08100692182779312,-3.720248222351074,0.06332665681838989,167.80247497558594,0.06057917699217796,-11.364697456359863
10.0,0.03,6,73.31352233886719,0.9876107573509216,73.31352233886719,0.9772433042526245,0.45828279852867126,0.08642198890447617,-4.176137924194336,0.0790189653635025,34.340003967285156,0.06745509058237076,168.22055053710938
10.0,0.03,7,73.79267883300781,0.9867866635322571,73.79267883300781,0.9768677949905396,0.8328978419303894,0.06500624865293503,167.5412139892578,0.06344892084598541,-17.013906478881836,0.06340460479259491,-8.149640083312988
20.0,0.005,0,46.41933059692383,0.9922940135002136,46.41933059692383,0.9843217730522156,-1.718941569328308,0.08868985623121262,-23.423368453979492,0.08087582141160965,39.959041595458984,0.06855346262454987,1.1320013999938965
20.0,0.005,1,46.437992095947266,0.9916996359825134,46.4379997253418,0.9847926497459412,-1.8325892686843872,0.0802391842007637,38.576900482177734,0.05765531212091446,167.72085571289062,0.05691790208220482,-6.729947566986084
20.0,0.005,2,85.03900146484375,0.9798615574836731,85.03900146484375,0.9715259671211243,-1.8265371322631836,0.08529043197631836,-5.7254719734191895,0.06460785120725632,-12.672093391418457,0.06042833626270294,-6.651255130767822
20.0,0.005,3,47.088958740234375,0.9858580827713013,47.088951110839844,0.9839258193969727,-41.23461151123047,0.10496759414672852,-100.17922973632812,0.08479489386081696,41.25613784790039,0.06736868619918823,1.9934865236282349
20.0,0.005,4,46.2619514465332,0.991907000541687,46.2619514465332,0.9873290061950684,-1.877240538597107,0.1574740707874298,-56.748138427734375,0.07287487387657166,2.708521604537964,0.057432517409324646,56.5168342590332
20.0,0.005,5,46.36851501464844,0.9919407367706299,46.36851501464844,0.9848612546920776,-1.3730642795562744,0.27573123574256897,-118.02483367919922,0.22408722341060638,-47.02607345581055,0.07722827792167664,32.81351089477539
20.0,0.005,6,46.57061767578125,0.9923169612884521,46.57061767578125,0.9838057160377502,-1.674743890762329,0.1916111558675766,127.88887023925781,0.14696304500102997,-121.11576080322266,0.07872902601957321,34.64916229248047
20.0,0.005,7,46.45096969604492,0.992949366569519,46.450965881347656,0.9859992265701294,-1.7041302919387817,0.27848443388938904,144.86358642578125,0.18224181234836578,-117.68018341064453,0.07272067666053772,6.166987895965576
20.0,0.01,0,46.875022888183594,0.9926625490188599,46.87502670288086,0.9854468107223511,-1.6454230546951294,0.11671505123376846,-49.56303787231445,0.06527326256036758,3.7789392471313477,0.05157671496272087,27.05933952331543
20.0,0.01,1,46.966163635253906,0.9919607043266296,46.96615982055664,0.982572615146637,-1.53670334815979,0.12031508982181549,168.8367919921875,0.08251339942216873,39.05988693237305,0.05667416378855705,-8.793156623840332
20.0,0.01,2,46.779502868652344,0.9924843311309814,46.779502868652344,0.9873105883598328,-1.8594379425048828,0.10134772956371307,85.7676010131836,0.08233919739723206,37.541873931884766,0.06684616208076477,5.508620262145996
20.0,0.01,3,46.9031982421875,0.9921733736991882,46.903194427490234,0.9843863248825073,-1.759633183479309,0.07410193979740143,2.208000421524048,0.06144726276397705,-87.8501968383789,0.05774010717868805,-1.4798413515090942
20.0,0.01,4,46.74359893798828,0.9913941621780396,46.74359893798828,0.9861688017845154,-1.952357292175293,0.08323866873979568,34.009342193603516,0.057981740683317184,-6.164419174194336,0.05373937264084816,164.1482696533203
20.0,0.01,5,47.62102508544922,0.9859941601753235,47.62102508544922,0.9830852150917053,-40.51469039916992,0.09094592928886414,40.08017349243164,0.06916320323944092,3.3091208934783936,0.06418568640947342,64.63117218017578
20.0,0.01,6,46.84196090698242,0.9920126795768738,46.84196090698242,0.9864144921302795,-1.847501516342163,0.08130872994661331,37.221595764160156,0.07212840020656586,-0.24935604631900787,0.05272473022341728,158.72506713867188
20.0,0.01,7,46.96044921875,0.991151750087738,46.96044921875,0.9846342206001282,-1.762172818183899,0.058882761746644974,-6.564248085021973,0.05610353499650955,166.57249450683594,0.055676717311143875,-9.641357421875
20.0,0.02,0,68.37565612792969,0.9900157451629639,68.37565612792969,0.9781447052955627,-0.08246218413114548,0.0811881348490715,35.02738571166992,0.07530589401721954,-4.489648818969727,0.06618878245353699,163.60765075683594
20.0,0.02,1,56.57923889160156,0.9923861026763916,56.57923889160156,0.9809021353721619,-1.5092567205429077,0.0798460990190506,-4.6368207931518555,0.0640205517411232,156.49237060546875,0.06163240596652031,-14.227212905883789
20.0,0.02,2,67.05131530761719,0.9907611608505249,67.05131530761719,0.9775880575180054,-0.25841519236564636,0.06684982031583786,-8.260900497436523,0.0646340399980545,-26.096240997314453,0.06038850545883179,166.7482147216797
20.0,0.02,3,65.40589141845703,0.9920052886009216,65.40589141845703,0.9774328470230103,-0.3226253092288971,0.15420867502689362,31.835023880004883,0.08091128617525101,-3.548823356628418,0.06353887915611267,166.03121948242188
20.0,0.02,4,67.05040740966797,0.9894390106201172,67.05040740966797,0.9769704341888428,-0.2720736861228943,0.08246032893657684,-6.566209316253662,0.06144655495882034,169.534912109375,0.060204338282346725,-25.140037536621094
20.0,0.02,5,46.08384704589844,0.995474636554718,91.62435913085938,0.9931124448776245,46.08384704589844,0.9856256246566772,-1.6431353092193604,0.10071425139904022,130.909423828125,0.05354788526892662,51.76422119140625
20.0,0.02,6,84.9996337890625,0.9792832732200623,84.9996337890625,0.9707437753677368,-1.8906638622283936,0.08689898252487183,41.96788787841797,0.07633473724126816,-3.4178123474121094,0.0630921721458435,-6.141022682189941
20.0,0.02,7,66.54364776611328,0.9913133978843689,66.54364013671875,0.9778951406478882,-0.4128551781177521,0.37478628754615784,-69.29765319824219,0.08206898719072342,39.320396423339844,0.06913453340530396,168.15447998046875
20.0,0.03,0,85.75349426269531,0.9812377095222473,85.75349426269531,0.9721661806106567,-1.413596510887146,0.13486669957637787,157.4282684326172,0.07913153618574142,-3.8244354724884033,0.06302548199892044,-6.436717987060547
20.0,0.03,1,72.9825439453125,0.9881086349487305,72.9825439453125,0.9758417010307312,0.7579596042633057,0.1613703817129135,-119.98139953613281,0.08508226275444031,41.71907043457031,0.07426749169826508,-4.405771255493164
20.0,0.03,2,72.47130584716797,0.9901615381240845,72.47129821777344,0.9777581691741943,0.54025799036026,0.15943577885627747,163.5349578857422,0.1192755475640297,127.05449676513672,0.08584539592266083,35.108551025390625
20.0,0.03,3,72.89642333984375,0.9894413948059082,72.89642333984375,0.9742723703384399,0.4973377287387848,0.11744240671396255,-94.7464828491211,0.0819288045167923,34.26950454711914,0.07750699669122696,-3.984844207763672
20.0,0.03,4,73.67878723144531,0.9886487126350403,73.67877960205078,0.9781661033630371,0.46237483620643616,0.19506901502609253,-131.91952514648438,0.06280682981014252,-24.23328971862793,0.06256464868783951,161.6956329345703
20.0,0.03,5,73.58850860595703,0.9873272776603699,73.58850860595703,0.9775826930999756,0.8035451769828796,0.10500088334083557,-168.5167999267578,0.0819520354270935,33.01575469970703,0.07546434551477432,-1.5259724855422974
20.0,0.03,6,74.13980102539062,0.9868159294128418,74.13980102539062,0.9778275489807129,0.5317572951316833,0.08426336199045181,36.01801681518555,0.07782269269227982,-4.443373680114746,0.0697690024971962,166.12391662597656
20.0,0.03,7,73.09245300292969,0.9871838688850403,73.09245300292969,0.9769795536994934,0.5316770076751709,0.0968969464302063,-43.843780517578125,0.08772284537553787,40.38896179199219,0.07955216616392136,-5.231916904449463
